회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
(주)광진,091208,2018/12,NA,863500,,,-13.32,-14.16
(주)광진,091208,2019/12,QS,404335,,,3.74,4.14
(주)광진,091208,2020/12,UQ,2766961,,,7.6,10.58
(주)광진,091208,2021/12,UQ,-1695269,,,-0.85,3.25
(주)광진,091208,2022/12,UQ,-200667,,,0.44,2.04
(주)글라세움,085843,2017/12,NA,-1697194,,,-10163.37,999999999
(주)글라세움,085843,2018/12,UQ,-2689791,,,-2463.57,999999999
(주)글라세움,085843,2019/12,UQ,-4715610,,,-10988.16,999999999
(주)글라세움,085843,2020/12,UQ,-4428786,-4428786,,-918.74,999999999
(주)글라세움,085843,2021/12,UQ,-5509748,-5509748,,-495.09,999999999
(주)글라세움,085843,2022/12,UQ,-5607924,-5607924,,-568.12,999999999
(주)글로벌의학연구센터,103147,2022/12,UQ,4914546,4914546,,2.8,-4.86
(주)내츄럴엔도텍,063634,2012/12,UQ,3031250,3031250,,1132.21,999999999
(주)넥셀,080535,2016/12,NA,-793080,,,-159.68,-175.95
(주)넥셀,080535,2017/12,UQ,-598306,,,-95.27,-69.88
(주)넥셀,080535,2018/12,UQ,-1682353,,,-777.76,-1649.15
(주)넥셀,080535,2019/12,UQ,-3897275,,,-1078.28,999999999
(주)넥셀,080535,2020/12,UQ,-5652332,,,-10881.14,999999999
(주)넥셀,080535,2021/12,UQ,-8455579,-8455579,-8500558,-7.18,-5.1
(주)넥셀,080535,2022/12,UQ,-7112218,-7112218,-8450385,-4.31,-6.06
(주)넥스트젠바이오사이언스,098415,2021/12,UQ,-7230974,-7230974,,-4.57,-12.79
(주)넥스트젠바이오사이언스,098415,2022/12,UQ,-11160519,-11160519,,-5.57,-1.85
(주)노브메타파마,069023,2013/12,NA,164741,,,999999999,999999999
(주)노브메타파마,069023,2014/12,UQ,-179360,,,999999999,999999999
(주)뉴라이프비에스티,101324,2021/12,UQ,0,,,-2.3,999999999
(주)뉴라이프비에스티,101324,2022/12,UQ,2402801,,,8.19,999999999
(주)뉴라클사이언스,087120,2017/12,NA,-3269727,,,-33.43,999999999
(주)뉴라클사이언스,087120,2018/12,UQ,-3566897,,,-136.57,999999999
(주)뉴라클사이언스,087120,2019/12,UQ,-4771933,,,999999999,999999999
(주)뉴라클사이언스,087120,2020/12,UQ,-9209366,-9209366,,-6.93,-9.81
(주)뉴라클사이언스,087120,2021/12,UQ,-10879641,-10879641,,-7,-13.53
(주)뉴라클사이언스,087120,2022/12,UQ,-12790031,-12790031,,-6.76,-12.61
(주)드림씨아이에스,063299,2012/12,UQ,2803557,,,999999999,999999999
(주)드림씨아이에스,063299,2013/12,UQ,129309,,,448.88,999999999
(주)드림씨아이에스,063299,2014/12,UQ,-3470757,-3470757,,1657.62,999999999
(주)드림씨아이에스,063299,2015/12,UQ,-1051657,-1051657,,999999999,999999999
(주)드림씨아이에스,063299,2016/12,UQ,-2910331,-2910331,,-183.71,999999999
(주)드림씨아이에스,063299,2017/12,UQ,1651125,1651125,,-39.74,-46.92
(주)드림씨아이에스,063299,2018/12,UQ,4851843,4851843,,191.06,999999999
(주)드림씨아이에스,063299,2019/12,UQ,4282766,4282766,,98.01,999999999
(주)디앤디파마텍,090160,2019/12,UQ,-4092119,-4092119,-22023255,-0.41,2.26
(주)디앤디파마텍,090160,2020/12,UQ,-6304739,-6304739,-48579646,-2.13,-1.35
(주)디앤디파마텍,090160,2021/12,UQ,-12342103,-12342103,-51945255,-33.33,-49.11
(주)디앤디파마텍,090160,2022/12,UQ,0,0,-53083231,999999999,999999999
(주)디티앤씨알오,094818,2019/12,NA,-180660,,,-39.68,-41.35
(주)디티앤씨알오,094818,2020/12,UQ,-276402,,,4.07,11.75
(주)디티앤씨알오,094818,2021/12,UQ,6055996,6055996,,41.1,41.95
(주)라이트팜텍,076100,2015/12,NA,2117256,,,175.56,999999999
(주)라이트팜텍,076100,2016/12,UQ,808270,,,120.16,999999999
(주)라이트팜텍,076100,2017/12,UQ,-817096,,,3.17,6.97
(주)라이트팜텍,076100,2018/12,UQ,-288242,,,-28.95,-365.75
(주)라이트팜텍,076100,2019/12,UQ,-1160949,,,1.93,9.03
(주)라이트팜텍,076100,2020/12,UQ,1103132,,,-3.2,999999999
(주)라이트팜텍,076100,2021/12,UQ,2194795,,,-10.8,-2.67
(주)라이트팜텍,076100,2022/12,UQ,361060,,,-0.93,-0.18
(주)라이프코드,040971,2012/12,DU,-301933,,,-0.95,-11.42
(주)랩지노믹스,045259,2012/12,UQ,877271,,,8.97,9.69
(주)레고켐바이오사이언스,058143,2012/12,UQ,-2309833,-2309833,,-1050.96,999999999
(주)마리아바이오텍,045231,2014/12,QS,-2163569,,,-5.48,-9.29
(주)메드팩토,086963,2018/12,UQ,-8123614,-8123614,,-23.52,-120.52
(주)메디젠휴먼케어,070091,2013/12,NA,-1292508,,,-31.83,-32.07
(주)메디젠휴먼케어,070091,2014/12,UQ,-903671,,,-34.06,-41.71
(주)메디헬프라인,074524,2014/12,NA,300646,,,0.38,15.93
(주)메디헬프라인,074524,2015/12,UQ,-124142,,,-1.09,999999999
(주)메디헬프라인,074524,2016/12,UQ,-546356,,,-19.59,999999999
(주)메디헬프라인,074524,2017/12,UQ,112560,,,38.07,999999999
(주)모아데이타,089247,2018/12,NA,25014,,,31.28,31.25
(주)모아데이타,089247,2019/12,UQ,794688,,,17.82,17.85
(주)모아데이타,089247,2020/12,UQ,654157,654157,,4.99,4.88
(주)무진메디,085893,2017/12,NA,-650452,,,-179.19,999999999
(주)무진메디,085893,2018/12,UQ,-1239977,,,-58.91,-105.26
(주)무진메디,085893,2019/12,UQ,-1399362,,,-76.44,-100.62
(주)미래셀바이오,093809,2020/12,UQ,-2243441,-2243441,,-14.78,-15.59
(주)미래셀바이오,093809,2021/12,UQ,-2990135,-2990135,,-7.82,-7.36
(주)바이오리더스,059494,2012/12,UQ,-1870359,-1870359,,-6.24,-11.48
(주)바이오리더스,059494,2013/12,UQ,-1418745,-1418745,,-7.09,-7.54
(주)바이오메디앙,052398,2014/12,DU,-278612,,,-0.79,1.33
(주)바이오시네틱스,075802,2015/12,NA,-80209,,,-104.81,999999999
(주)바이오시네틱스,075802,2016/12,UQ,-550232,,,-175.11,999999999
(주)바이오썬텍,076858,2016/12,UQ,1286164,1286164,,84.73,999999999
(주)바이오썬텍,076858,2017/12,UQ,333585,333585,,265.11,999999999
(주)바이오썬텍,076858,2018/12,UQ,1514055,1514055,,10.03,332.54
(주)바이오썬텍,076858,2019/12,UQ,463142,463142,,-6.5,-42.26
(주)바이오씨앤디,069018,2014/03,NA,-251988,,,-5.45,-5.35
(주)바이오엑스,097601,2020/12,NA,-1078752,,,-6.17,13.06
(주)바이오엑스,097601,2021/12,UQ,-1724174,,,-9.66,999999999
(주)바이오엑스,097601,2022/12,UQ,-1254337,,,-13.04,-49.22
(주)바이오인프라생명과학,072415,2014/12,NA,-1044681,,,-8.13,-10.12
(주)바이오인프라생명과학,072415,2015/12,UQ,-4327490,,,-71.86,999999999
(주)바이오인프라생명과학,072415,2016/12,UQ,-3348286,,,-68.69,999999999
(주)바이오인프라생명과학,072415,2017/12,UQ,-3548057,-3548057,-3554597,-51.61,999999999
(주)바이오인프라생명과학,072415,2018/12,UQ,-3628238,-3628238,-3658132,-131.97,999999999
(주)바이오인프라생명과학,072415,2019/12,UQ,-2916202,-2916202,-2935404,-16.36,-49.51
(주)바이오팜솔루션즈,086595,2018/12,UQ,-5348348,-5348348,,-4.34,-4.35
(주)바이오팜솔루션즈,086595,2019/12,UQ,-7624023,-7624023,,-8.52,-8.57
(주)바이오팜솔루션즈,086595,2020/12,UQ,-8083127,-8083127,,-6.71,-6.73
(주)바이오팜솔루션즈,086595,2021/12,UQ,-656643,-656643,,-1.5,-1.47
(주)바이오팜솔루션즈,086595,2022/12,UQ,-9011244,-9011244,,-1.98,-2.54
(주)바이오피드,062700,2013/06,UQ,-20887,,,-8.04,-60.33
(주)박셀바이오,088599,2019/12,UQ,-3589379,-3589379,,-5.59,-1.22
(주)비엘사이언스,069365,2013/12,NA,79528,,,999999999,999999999
(주)비엘사이언스,069365,2014/12,UQ,-630317,,,999999999,999999999
(주)비엘사이언스,069365,2020/12,UQ,-1805430,-1805430,,-0.88,0.92
(주)비엘사이언스,069365,2021/12,UQ,-1816845,-1816845,,-2.68,1.27
(주)비엘사이언스,069365,2022/12,UQ,362838,362838,,-3.44,-2.73
(주)샤페론,088955,2018/12,NA,-1796574,,,999999999,999999999
(주)샤페론,088955,2019/12,UQ,-3993388,,,999999999,999999999
(주)샤페론,088955,2020/12,UQ,-5832963,-5832963,,-660.33,999999999
(주)샤페론,088955,2021/12,UQ,-6832781,-6832781,,-1667.14,999999999
(주)셀리버리,078198,2015/12,NA,-3545681,,,-290.45,999999999
(주)셀리버리,078198,2016/12,UQ,-3151233,,,-1944.61,999999999
(주)셀리버리,078198,2017/12,UQ,-525961,,,-5051.25,999999999
(주)스탠다임,095164,2020/12,UQ,-6484143,-6484143,,-4.27,-20.26
(주)스탠다임,095164,2021/12,UQ,-13916524,-13916524,-13996030,-3.56,-11.26
(주)스탠다임,095164,2022/12,UQ,-19067154,-19067154,-20664381,-3.58,2.51
(주)스템랩,073291,2014/12,NA,180089,,,-5.48,-6.65
(주)스템랩,073291,2015/12,UQ,-2031983,,,-26.53,-28.87
(주)씨앤드씨신약연구소,069004,2013/12,NA,1228165,,,6.24,999999999
(주)씨앤드씨신약연구소,069004,2014/12,UQ,4693296,,,308.94,999999999
(주)씨앤비텍,076606,2016/12,UQ,69443,69443,,999999999,999999999
(주)씨앤비텍,076606,2017/12,UQ,-570507,-570507,,-255.93,999999999
(주)씨트리,020994,2012/12,UQ,1602143,1602143,,4.26,3.68
(주)씨트리,020994,2013/12,UQ,-526300,-526300,,1.3,-1.13
(주)씨트리,020994,2014/12,UQ,1542479,1542479,,0.93,1.31
(주)아리바이오,069342,2013/12,NA,617119,,,11.58,11.49
(주)아리바이오,069342,2014/12,QS,547298,,,6.98,7.01
(주)아리바이오,069342,2015/12,UQ,-1288731,,,2.82,2.76
(주)아리바이오,069342,2016/12,UQ,-5468693,,,-10.06,-12.09
(주)아리바이오,069342,2017/12,UQ,-4513756,-4513756,,-6.86,-9.67
(주)아리바이오,069342,2018/12,UQ,-7571509,-7571509,,-13.16,-18.33
(주)아리바이오,069342,2019/12,UQ,-8556364,-8556364,,-64.81,-135.05
(주)아리바이오,069342,2020/12,UQ,-13014818,-13014818,,-10.58,-14.18
(주)아리바이오,069342,2021/12,UQ,-8628889,-8628889,,-6.48,-7.26
(주)아리바이오,069342,2022/12,UQ,-15662162,-15662162,,-3.75,-4.44
(주)아이비디티,074206,2015/12,UQ,-1500581,-1500581,,-3.27,-89.15
(주)아이엠지티,099399,2021/12,UQ,-5044479,-5044479,,-6.03,-16.42
(주)아이엠지티,099399,2022/12,UQ,-6144981,-6144981,,-3.92,1.43
(주)안지오랩,072402,2014/12,NA,-182392,,,-19.03,-75.5
(주)안지오랩,072402,2015/12,UQ,-82729,,,-775.8,999999999
(주)안트로젠,050782,2014/12,UQ,-1010253,-1010253,,999999999,999999999
(주)알테오젠,066654,2013/12,UQ,1995140,1995140,1995140,12.81,999999999
(주)알토스바이오로직스,105537,2021/12,NA,-8605069,,,999999999,999999999
(주)알토스바이오로직스,105537,2022/12,UQ,-1481226,,,999999999,999999999
(주)에스엔바이오사이언스,094594,2020/12,UQ,-2067954,-2067954,,-5.35,-18.81
(주)에스엔바이오사이언스,094594,2021/12,UQ,-2470240,-2470240,,-5.24,-12.84
(주)에스엔바이오사이언스,094594,2022/12,UQ,-4157859,-4157859,,-5.39,-3.38
(주)에스엔피제네틱스,044938,2012/12,UQ,418127,,,999999999,999999999
(주)에스티사이언스,074074,2014/12,NA,-70621,,,-0.46,0.36
(주)에스티사이언스,074074,2015/12,UQ,-435332,,,-0.06,-0.06
(주)에스티사이언스,074074,2016/12,UQ,-2098146,,,-0.12,-0.12
(주)에스티사이언스,074074,2017/12,UQ,544791,,,-0.98,-0.81
(주)에스티사이언스,074074,2018/12,UQ,-424413,,,-1.57,-0.55
(주)에스티사이언스,074074,2019/12,UQ,-519865,,,-2.96,-1.22
(주)에스티사이언스,074074,2020/12,UQ,-766131,,,-2.87,-6.1
(주)에스티사이언스,074074,2021/12,UQ,-136485,,,-0.27,10.37
(주)에이조스바이오,091095,2018/12,NA,-678285,,,-43.21,-64.12
(주)에이조스바이오,091095,2019/12,UQ,-1030906,,,-79.92,-149.02
(주)에이조스바이오,091095,2020/12,UQ,-1115957,,,-127.06,999999999
(주)에이티지씨,091698,2019/12,UQ,-3110435,-3110435,-3111855,-68.75,-425.22
(주)에이티지씨,091698,2020/12,UQ,-3517282,-3517282,-3501366,-35.53,-42.26
(주)에이티지씨,091698,2021/12,UQ,-8721463,-8721463,-8714401,-57.27,-85.84
(주)에이티지씨,091698,2022/12,UQ,-4858217,-4858217,,-44.39,-219.49
(주)에이프로젠,042903,2012/12,UQ,-2468034,,,-57.96,999999999
(주)에이프로젠,042903,2013/12,UQ,-4824032,-4824032,,-22.81,999999999
(주)에이프로젠,042903,2014/12,UQ,6667679,6667679,6121451,-8.48,-142.52
(주)에이프로젠,042903,2015/12,UQ,4684966,4684966,4009550,-10.44,999999999
(주)에이프로젠,042903,2016/12,UQ,32415284,32415284,30633653,11.37,999999999
(주)에이프로젠,042903,2017/12,UQ,-1224898,-1224898,-1005781,14.29,999999999
(주)에이프로젠,042903,2018/12,UQ,-20727131,-20727131,-61550811,18.92,187
(주)에이프로젠,042903,2019/12,UQ,-2286394,-2286394,-23054630,-17.19,999999999
(주)에이프로젠,042903,2020/12,UQ,-12848665,-12848665,-40903668,-22.23,-162.17
(주)에이프로젠,042903,2021/12,UQ,-28938507,-28938507,-84739870,-3.56,-7.96
(주)에이프로젠바이오로직스,072770,2015/12,UQ,-673277,-673277,,-0.66,-4.22
(주)에이프로젠바이오로직스,072770,2016/12,UQ,-1780247,-1780247,,-0.21,-0.33
(주)에이프로젠바이오로직스,072770,2017/12,UQ,219117,219117,,-0.29,-0.69
(주)에이프로젠바이오로직스,072770,2018/12,UQ,-29240480,-29240480,,-4.25,-6.76
(주)에이프로젠바이오로직스,072770,2019/12,UQ,-20532942,-20532942,,-6.27,-10.31
(주)에이프로젠바이오로직스,072770,2020/12,UQ,-27802503,-27802503,,-4.74,-6.71
(주)에이프로젠바이오로직스,072770,2021/12,UQ,-55523460,-55523460,,-5.17,-6.39
(주)엑셀세라퓨틱스,094583,2020/12,UQ,-3951075,-3951075,-3933985,-5.37,-11.45
(주)엑셀세라퓨틱스,094583,2021/12,UQ,-4543277,-4543277,-4605088,-31.74,-64.58
(주)엑셀세라퓨틱스,094583,2022/12,UQ,-7298781,-7298781,-7296024,-44.76,-116.94
(주)엑소스템텍,086073,2017/12,NA,-33240,,,999999999,999999999
(주)엑소스템텍,086073,2018/12,UQ,-502624,,,999999999,999999999
(주)엑소스템텍,086073,2019/12,UQ,-2054767,,,-30.6,-36.93
(주)엑소스템텍,086073,2020/12,UQ,-2205840,,,-35.56,-40.65
(주)엑소스템텍,086073,2021/12,UQ,-3663410,-3663410,,-9.21,-11.75
(주)엔솔바이오사이언스,069271,2013/12,NA,-1067555,,,-3.98,-4.09
(주)엔솔바이오사이언스,069271,2014/12,UQ,-2377953,,,-3.25,-2.93
(주)엔솔바이오사이언스,069271,2015/12,UQ,-1924079,-1924079,,-2.7,-6.86
(주)엔솔바이오사이언스,069271,2016/12,UQ,-3420878,-3420878,-3432149,-122.69,999999999
(주)엔솔바이오사이언스,069271,2017/12,UQ,-4624956,-4624956,-4653196,-2691.32,999999999
(주)엔텔리아,048882,2013/12,UQ,387549,,,999999999,999999999
(주)엔텔리아,048882,2014/12,UQ,1833466,,,999999999,999999999
(주)엔텔리아,048882,2015/12,UQ,1270247,,,999999999,999999999
(주)엔텔리아,048882,2016/12,UQ,594684,,,999999999,999999999
(주)엔텔리아,048882,2017/12,UQ,-378507,,,999999999,999999999
(주)엔텔리아,048882,2018/12,UQ,-219088,,,999999999,999999999
(주)엔텔리아,048882,2019/12,UQ,-181385,,,999999999,999999999
(주)엘에스케이글로벌파마서비스,073214,2014/12,NA,1954021,,,3.59,3.47
(주)엘에스케이글로벌파마서비스,073214,2015/12,UQ,733879,,,5.44,6.26
(주)엘에스케이글로벌파마서비스,073214,2016/12,UQ,-33066,,,-0.45,-0.12
(주)엘에스케이글로벌파마서비스,073214,2017/12,UQ,2519760,,,-8.17,-9.57
(주)엘에스케이글로벌파마서비스,073214,2018/12,UQ,3828683,,,-2.71,-9.88
(주)엘에스케이글로벌파마서비스,073214,2019/12,UQ,35364,,,-1922.08,999999999
(주)엘에스케이글로벌파마서비스,073214,2020/12,UQ,2610456,,,999999999,999999999
(주)엘에스케이글로벌파마서비스,073214,2021/12,UQ,3101374,,,999999999,999999999
(주)엘에스케이글로벌파마서비스,073214,2022/12,UQ,1957465,,,999999999,999999999
(주)엠디뮨,085187,2017/12,NA,-758566,,,-261.97,999999999
(주)엠디뮨,085187,2018/12,UQ,-1822817,,,-526.24,999999999
(주)엠디뮨,085187,2019/12,UQ,-2409089,,,-956.87,999999999
(주)엠디뮨,085187,2020/12,UQ,-4580764,-4580764,-4848683,-23.63,-74.43
(주)엠디뮨,085187,2021/12,UQ,-7035457,-7035457,-7301271,-22.37,-27.23
(주)엠디뮨,085187,2022/12,UQ,-7122670,-7122670,-7479724,-11.71,-13.56
(주)와이디생명과학,057360,2012/12,UQ,-1425538,-1425538,,-57.11,999999999
(주)와이디생명과학,057360,2013/12,UQ,-773803,-773803,,-15.81,-3.2
(주)와이디생명과학,057360,2014/12,UQ,-2126582,-2126582,,-6.64,-6.37
(주)와이디생명과학,057360,2015/12,UQ,-1786753,-1786753,,-17.47,-17.13
(주)와이디생명과학,057360,2016/12,UQ,-5962566,-5962566,,-13.8,-13.14
(주)와이디생명과학,057360,2017/12,UQ,-4208191,-4208191,-4400898,-10.75,-21.45
(주)와이디생명과학,057360,2018/12,UQ,-7818872,-7818872,-7701849,-5.16,-6.88
(주)와이디생명과학,057360,2019/12,UQ,-3488548,-3488548,-713746,-6.35,-9.22
(주)와이디생명과학,057360,2020/12,UQ,-3312998,-3312998,-1427946,-7.83,-9.33
(주)와이디생명과학,057360,2021/12,UQ,-3638363,-3638363,-2010070,-57.75,999999999
(주)와이디생명과학,057360,2022/12,UQ,-2791507,-2791507,-1132417,-77.98,999999999
(주)와이즈오토모티브,070028,2013/12,NA,-188970,,,999999999,999999999
(주)와이즈오토모티브,070028,2014/12,UQ,-880435,,,999999999,999999999
(주)이노테라피,073085,2015/12,UQ,-1083903,-1083903,-1150424,-2.01,-6.88
(주)이노테라피,073085,2016/12,UQ,-984966,-984966,-1122500,-2.97,-0.47
(주)이노테라피,073085,2017/12,UQ,-1999534,-1999534,-2259611,-675.45,999999999
(주)이더블유비엠,085526,2017/12,NA,-4165330,,,-28.74,-54.97
(주)이더블유비엠,085526,2018/12,QS,-4289182,,,-33.58,-118.32
(주)이뮨온시아,081905,2017/12,UQ,-3576687,-3576687,,999999999,999999999
(주)이뮨온시아,081905,2018/12,UQ,-6999282,-6999282,,999999999,999999999
(주)이뮨온시아,081905,2020/12,UQ,-10287865,-10287865,,-1420.98,999999999
(주)이뮨온시아,081905,2021/12,UQ,-1976410,-1976410,,-957.99,999999999
(주)이뮨온시아,081905,2022/12,UQ,-15301176,-15301176,,-332.99,999999999
(주)인벤티지랩,094550,2020/12,UQ,-3682687,-3682687,,-44.17,-152.27
(주)인벤티지랩,094550,2021/12,UQ,-8512504,-8512504,,-86.52,-132.65
(주)인싸이트,103530,2021/12,NA,4199221,,,38.65,44.86
(주)인싸이트,103530,2022/12,QS,2907886,,,11.24,11.41
(주)인텔리콘연구소,096296,2019/12,NA,-1919208,,,999999999,999999999
(주)인텔리콘연구소,096296,2020/12,UQ,-1877972,,,999999999,999999999
(주)인핸스드바이오,101551,2021/12,UQ,-5725853,-5725853,-9952576,-6.6,-8.38
(주)제놀루션,068774,2013/12,NA,-614976,,,999999999,999999999
(주)제놀루션,068774,2014/12,UQ,-327009,,,999999999,999999999
(주)지노첵,066636,2012/12,NA,274868,,,30.69,32.58
(주)지노첵,066636,2013/12,UQ,-210114,,,-693.16,-1339.13
(주)지아이이노베이션,090620,2019/12,UQ,-16424153,-16424153,,-123.56,999999999
(주)지아이이노베이션,090620,2020/12,UQ,-15182158,-15182158,,-108.77,999999999
(주)지아이이노베이션,090620,2021/12,UQ,-26577491,-26577491,,-108.78,999999999
(주)지플러스생명과학,085118,2017/12,NA,-1273361,,,-32.48,-64.44
(주)지플러스생명과학,085118,2018/12,UQ,-3433383,,,-49.01,-87.7
(주)지플러스생명과학,085118,2019/12,UQ,-5071113,-5071113,-5122834,-5.9,-8.1
(주)지플러스생명과학,085118,2020/12,UQ,-7734415,-7734415,-7631842,-5.29,-9.59
(주)지플러스생명과학,085118,2021/12,UQ,-8361241,-8361241,-8329639,-4.81,-3.8
(주)지피씨알,080115,2016/12,NA,-943919,,,999999999,999999999
(주)지피씨알,080115,2017/12,UQ,-1547354,,,999999999,999999999
(주)지피씨알,080115,2018/12,NA,-4235717,,,999999999,999999999
(주)지피씨알,080115,2019/12,UQ,-4482341,,,999999999,999999999
(주)지피씨알,080115,2020/12,UQ,-5545342,-5545342,,-4.64,-10.09
(주)지피씨알,080115,2021/12,UQ,-7808398,-7808398,-7589038,-5.74,0.38
(주)지피씨알,080115,2022/12,UQ,-13705553,-13705553,-13611368,-7.63,-6.56
(주)차바이오랩,087483,2018/12,UQ,7976885,7976885,,999999999,999999999
(주)차바이오랩,087483,2019/12,UQ,-4580878,-4580878,,-2649.46,999999999
(주)카이노스메드,059291,2012/12,UQ,-5052587,,,999999999,999999999
(주)카이노스메드,059291,2013/12,NA,-3279935,,,999999999,999999999
(주)카이노스메드,059291,2014/12,UQ,-2070522,,,999999999,999999999
(주)카인사이언스,084813,2017/12,NA,-279902,,,999999999,999999999
(주)카인사이언스,084813,2018/12,UQ,-959251,,,999999999,999999999
(주)카인사이언스,084813,2019/12,UQ,-3284649,-3284649,,-227.67,999999999
(주)카인사이언스,084813,2020/12,UQ,-7048653,,,999999999,999999999
(주)케마스,049338,2015/09,UQ,-438728,,,-25.44,-0.4
(주)케마스,049338,2016/12,UQ,-574148,,,999999999,999999999
(주)케마스,049338,2017/12,UQ,-1465774,,,999999999,999999999
(주)케마스,049338,2018/12,UQ,-1748517,,,999999999,999999999
(주)케마스,049338,2019/12,UQ,-2069512,,,999999999,999999999
(주)케미메디,072406,2014/12,NA,-7293545,,,-4.86,-5.17
(주)케미메디,072406,2015/12,UQ,-6181819,,,-5.31,-6.28
(주)케이씨타운,106015,2021/12,NA,50822,,,999999999,999999999
(주)케이씨타운,106015,2022/12,QS,-386741,,,999999999,999999999
(주)케이씨티엘,066633,2012/12,NA,1311823,,,4.52,4.77
(주)케이씨티엘,066633,2013/12,UQ,1618560,,,7.43,7.42
(주)케이씨티엘,066633,2014/12,UQ,3744550,,,11.61,12.98
(주)케이씨티엘,066633,2015/12,UQ,356578,,,0.09,3.71
(주)케이씨티엘,066633,2016/12,UQ,4544089,,,2.68,4.18
(주)케이씨티엘,066633,2017/12,UQ,4541811,,,9.81,-5.16
(주)케이씨티엘,066633,2018/12,UQ,4032385,,,17.88,-211.85
(주)케이씨티엘,066633,2019/12,UQ,5737445,,,14.6,11.33
(주)케이씨티엘,066633,2020/12,UQ,5501175,,,12.99,12.92
(주)케이씨티엘,066633,2021/12,UQ,6429963,,,17.45,-25.98
(주)케이씨티엘,066633,2022/12,UQ,3332022,,,-0.95,-0.89
(주)켐온,068930,2014/12,UQ,879830,879830,,189.97,999999999
(주)켐온,068930,2015/12,UQ,3965628,3965628,,999999999,999999999
(주)켐온,068930,2016/12,UQ,2514422,2514422,,999999999,999999999
(주)코스모진텍,077014,2015/12,NA,266498,,,-0.79,-0.45
(주)코스모진텍,077014,2016/12,QS,-549863,,,1.01,1.07
(주)코스모진텍,077014,2017/12,UQ,504418,,,1.09,1.25
(주)코스모진텍,077014,2018/12,UQ,719084,,,1.56,2.17
(주)코스모진텍,077014,2019/12,UQ,596844,,,1.16,1.33
(주)코스모진텍,077014,2020/12,UQ,2028889,,,3.14,3.19
(주)코스모진텍,077014,2021/12,UQ,828634,,,3.46,3.29
(주)코스모진텍,077014,2022/12,UQ,1463040,,,5.22,6.24
(주)큐라켐,080178,2016/12,NA,-470731,,,-11.78,-12.27
(주)큐라켐,080178,2017/12,UQ,508696,,,6.9,6.67
(주)큐라켐,080178,2018/12,UQ,569463,,,2.66,2.82
(주)큐라켐,080178,2019/12,UQ,-2217,,,-4.44,-4.21
(주)큐라켐,080178,2020/12,UQ,534105,,,0.86,0.34
